device_id,UTC_dateti,UTC_date,UTC_time,datatype,satcount,U_bat_mV,bat_soc_pc,solar_I_mA,hdop,Latitude,Longitude,Altitude_m,speed_km_h,direction_,temperatur,mag_x,mag_y,mag_z,acc_x,acc_y,acc_z
"375915",2025-09-30 09:13:59,2025-09-30,09:13:59,GPS,"10","4187","100","13","0.9","28.319749999999999","30.971117000000000","683","70","224","38","-756","-538","-118","153","-232","956"
"375915",2025-09-30 10:13:31,2025-09-30,10:13:31,GPS,"7","4187","100","20","1.0","27.978655000000000","30.663229000000001","362","0","48","41","-184","-196","-252","176","-182","998"
"375915",2025-09-30 11:13:31,2025-09-30,11:13:31,GPS,"7","4187","100","11","1.5","27.750854000000000","30.493141000000001","493","67","250","41","-500","-622","-158","213","-150","694"
"375915",2025-09-30 12:13:58,2025-09-30,12:13:58,GPS,"9","4187","100","9","1.1","27.479744000000000","30.257542000000001","534","78","219","40","-827","-509","-49","174","-281","1044"
"375915",2025-09-30 13:13:29,2025-09-30,13:13:29,GPS,"9","4187","100","7","1.2","27.038404000000000","29.873664999999999","562","0","0","36","-181","-254","-292","172","-273","991"
"375915",2025-09-30 14:13:30,2025-09-30,14:13:30,GPS,"6","4187","100","2","1.8","26.630656999999999","29.506883999999999","630","62","199","34","-893","-269","-123","224","-483","1298"
"375915",2025-09-30 15:13:35,2025-09-30,15:13:35,GPS,"6","4181","100","0","2.0","26.253602999999998","29.213629000000001","768","58","204","33","-843","-411","-132","174","-239","998"
"375915",2025-09-30 16:14:05,2025-09-30,16:14:05,GPS,"7","4175","100","0","1.1","25.986388999999999","29.077894000000001","427","0","0","34","-384","-207","-401","97","-730","764"
"375915",2025-09-30 17:13:43,2025-09-30,17:13:43,GPS,"10","4173","100","0","0.8","25.986464000000002","29.077756999999998","412","0","0","34","-559","-19","-319","25","-915","538"
"375915",2025-09-30 18:13:37,2025-09-30,18:13:37,GPS,"7","4170","100","0","1.4","25.986290000000000","29.077826000000002","437","0","0","34","-633","-149","-342","267","-958","395"
"375915",2025-09-30 19:14:05,2025-09-30,19:14:05,GPS,"7","4170","100","0","1.5","25.986397000000000","29.077835000000000","410","0","0","36","-654","-197","-345","296","-981","321"
"375915",2025-09-30 20:13:38,2025-09-30,20:13:38,GPS,"7","4156","100","0","1.2","25.986366000000000","29.077862000000000","440","0","0","34","-645","-190","-344","303","-972","339"
"375915",2025-09-30 21:13:43,2025-09-30,21:13:43,GPS,"6","4159","100","0","1.5","25.986452000000000","29.077756999999998","413","0","0","33","-543","140","-156","-288","-889","477"
"375915",2025-09-30 22:13:32,2025-09-30,22:13:32,GPS,"4","4156","100","0","1.9","25.986516999999999","29.077936000000001","412","0","0","34","-507","-90","-356","-269","-887","489"
"375915",2025-09-30 23:13:58,2025-09-30,23:13:58,GPS,"6","4156","100","0","1.3","25.986412000000001","29.077856000000001","421","0","0","33","-585","-267","-383","224","-971","395"
"375915",2025-10-01 00:14:01,2025-10-01,00:14:01,GPS,"8","4156","100","0","1.5","25.986393000000000","29.077802999999999","419","0","0","33","-578","-275","-383","185","-974","393"
"375915",2025-10-01 01:13:43,2025-10-01,01:13:43,GPS,"8","4156","100","0","1.2","25.986404000000000","29.077759000000000","416","0","229","33","-540","-11","-317","-264","-939","404"
"375915",2025-10-01 02:13:34,2025-10-01,02:13:34,GPS,"7","4156","100","0","1.1","25.986300000000000","29.077812000000002","431","0","0","33","-613","-251","-373","286","-957","395"
"375915",2025-10-01 03:13:59,2025-10-01,03:13:59,GPS,"7","4156","100","0","1.3","25.986383000000000","29.077835000000000","410","0","0","32","-549","-376","-372","249","-952","421"
"375915",2025-10-01 04:13:31,2025-10-01,04:13:31,GPS,"5","4156","100","0","1.7","25.986415999999998","29.077824000000000","429","0","0","30","-513","-226","-414","43","-921","519"
"375915",2025-10-01 05:13:43,2025-10-01,05:13:43,GPS,"7","4156","100","0","1.4","25.986999999999998","29.077410000000000","409","0","0","33","-908","-173","179","52","-856","616"
"375915",2025-10-01 06:13:43,2025-10-01,06:13:43,GPS,"5","4153","100","13","2.0","25.984743000000002","29.077072000000001","447","0","254","34","-524","94","-223","31","-558","874"
"375915",2025-10-01 07:13:59,2025-10-01,07:13:59,GPS,"8","4156","100","18","1.4","25.963543000000001","29.018142999999998","529","40","206","37","-856","-151","-163","191","-99","777"
"375915",2025-10-01 08:13:43,2025-10-01,08:13:43,GPS,"10","4175","100","11","0.8","25.741350000000001","28.757109000000000","617","52","244","36","-816","-482","-101","135","-245","915"
"375915",2025-10-01 09:13:32,2025-10-01,09:13:32,GPS,"7","4187","100","13","0.9","25.456302999999998","28.394978999999999","593","52","262","38","-626","-633","-106","132","-209","801"
"375915",2025-10-01 10:13:59,2025-10-01,10:13:59,GPS,"10","4187","100","15","1.0","25.152546000000001","28.031587999999999","752","59","244","38","-786","-494","-93","177","-260","959"
"375915",2025-10-01 11:13:30,2025-10-01,11:13:30,GPS,"10","4187","100","12","1.0","24.877507999999999","27.660098999999999","727","54","252","38","-652","-632","-56","184","-339","1109"
"375915",2025-10-01 12:13:59,2025-10-01,12:13:59,GPS,"10","4187","100","7","0.9","24.578935999999999","27.265875000000001","749","42","291","38","-417","-677","-59","203","-252","1043"
"375915",2025-10-01 13:13:33,2025-10-01,13:13:33,GPS,"8","4187","100","8","1.2","24.289677000000001","26.951785999999998","2232","72","222","33","-830","-442","-87","142","-193","798"
"375915",2025-10-01 14:13:43,2025-10-01,14:13:43,GPS,"6","4187","100","6","1.4","23.842687999999999","26.559366000000001","1986","64","211","32","-862","-398","-61","174","-269","1022"
"375915",2025-10-01 15:13:59,2025-10-01,15:13:59,GPS,"10","4187","100","0","1.0","23.503575999999999","26.252690999999999","1326","51","232","30","-798","-470","-95","221","-178","1012"
"375915",2025-10-01 16:13:32,2025-10-01,16:13:32,GPS,"8","4178","100","0","1.3","23.409223999999998","26.155128000000001","1016","0","0","32","-523","-30","-327","50","-925","510"
"375915",2025-10-01 17:13:43,2025-10-01,17:13:43,GPS,"6","4175","100","0","1.8","23.409224999999999","26.155066999999999","986","0","0","33","-578","-151","-366","209","-989","357"
"375915",2025-10-01 18:13:42,2025-10-01,18:13:42,GPS,"8","4173","100","0","0.9","23.409206000000001","26.155134000000000","1001","0","0","33","-510","65","-250","-265","-953","361"
"375915",2025-10-01 19:13:37,2025-10-01,19:13:37,GPS,"6","4173","100","0","1.2","23.409250000000000","26.155017999999998","1004","0","354","35","-583","-198","-365","219","-999","324"
"375915",2025-10-01 20:13:44,2025-10-01,20:13:44,GPS,"4","4159","100","0","1.8","23.409348999999999","26.155252000000001","1004","0","0","33","-502","57","-239","-283","-949","352"
"375915",2025-10-01 21:13:59,2025-10-01,21:13:59,GPS,"7","4159","100","0","1.2","23.409298000000000","26.155182000000000","1011","0","257","33","-495","66","-252","-276","-947","362"
"375915",2025-10-01 22:13:32,2025-10-01,22:13:32,GPS,"5","4159","100","0","1.6","23.409109000000001","26.155249000000001","1039","0","0","32","-531","57","-268","-220","-975","336"
"375915",2025-10-01 23:13:42,2025-10-01,23:13:42,GPS,"4","4159","100","0","2.0","23.409210000000002","26.155130000000000","1030","0","0","30","-579","-206","-378","286","-976","339"
"375915",2025-10-02 00:14:05,2025-10-02,00:14:05,GPS,"11","4159","100","0","0.7","23.409175999999999","26.155183999999998","1019","0","0","31","-552","-288","-371","328","-972","314"
"375915",2025-10-02 01:13:32,2025-10-02,01:13:32,GPS,"9","4159","100","0","0.9","23.409170000000000","26.155087000000002","1017","0","0","31","-562","-321","-386","392","-967","258"
"375915",2025-10-02 02:13:32,2025-10-02,02:13:32,GPS,"5","4159","100","0","1.7","23.409164000000001","26.155186000000000","1021","0","0","31","-655","-433","-288","-383","-849","470"
"375915",2025-10-02 03:13:43,2025-10-02,03:13:43,GPS,"8","4159","100","0","1.1","23.409151000000001","26.155135999999999","1024","0","0","31","-674","-453","-277","-364","-873","448"
"375915",2025-10-02 04:13:43,2025-10-02,04:13:43,GPS,"5","4159","100","0","1.8","23.409144999999999","26.155151000000000","1039","0","0","28","-543","-510","-308","-11","-941","476"
"375915",2025-10-02 05:13:59,2025-10-02,05:13:59,GPS,"8","4159","100","0","1.1","23.409137999999999","26.155161000000000","1025","0","0","32","-525","-6","-317","-10","-950","469"
"375915",2025-10-02 06:13:43,2025-10-02,06:13:43,GPS,"9","4153","100","0","0.9","23.409063000000000","26.155117000000001","1014","0","0","36","-476","-248","-369","-110","-941","471"
"375915",2025-10-02 07:13:32,2025-10-02,07:13:32,GPS,"8","4159","100","9","0.9","23.344349000000001","26.116472000000002","1431","50","202","36","-886","-324","-69","162","-242","949"
"375915",2025-10-02 08:13:58,2025-10-02,08:13:58,GPS,"8","4184","100","12","1.5","23.105902000000000","26.013038999999999","1418","34","341","35","-216","-460","-262","214","-379","1246"
"375915",2025-10-02 09:13:32,2025-10-02,09:13:32,GPS,"7","4187","100","14","1.5","22.837271000000001","25.860519000000000","1483","44","199","34","-884","-304","-80","180","-329","1095"
"375915",2025-10-02 10:13:59,2025-10-02,10:13:59,GPS,"7","4187","100","17","1.1","22.540811999999999","25.687571999999999","1094","53","235","38","-829","-460","20","235","-536","1490"
"375915",2025-10-02 11:13:32,2025-10-02,11:13:32,GPS,"7","4187","100","15","1.3","22.240036000000000","25.476023000000001","1422","69","212","38","-852","-420","-20","210","-141","717"
"375915",2025-10-02 12:14:05,2025-10-02,12:14:05,GPS,"11","4187","100","15","0.8","21.881354999999999","25.189115999999999","1176","73","225","37","-775","-527","-4","212","-258","937"
"375915",2025-10-02 13:13:31,2025-10-02,13:13:31,GPS,"11","4187","100","8","0.8","21.554887999999998","24.911594000000001","1170","47","148","37","-651","54","-165","92","-110","834"
"375915",2025-10-02 14:13:32,2025-10-02,14:13:32,GPS,"8","4187","100","6","1.3","21.166734999999999","24.621229000000000","1029","53","200","35","-846","-413","49","163","-377","1135"
"375915",2025-10-02 15:13:34,2025-10-02,15:13:34,GPS,"7","4187","100","3","1.3","20.844457999999999","24.366765999999998","1280","35","225","34","-785","-445","-115","247","-319","1105"
"375915",2025-10-02 16:13:42,2025-10-02,16:13:42,GPS,"5","4181","100","0","1.4","20.547035000000001","24.218464000000001","1587","65","212","28","-803","-474","-13","177","-221","954"
"375915",2025-10-02 17:13:35,2025-10-02,17:13:35,GPS,"4","4175","100","0","1.6","20.461582000000000","24.176639999999999","580","0","0","33","-556","-498","-255","-262","-897","479"
"375915",2025-10-02 18:14:05,2025-10-02,18:14:05,GPS,"12","4173","100","0","0.7","20.461672000000000","24.176746000000001","678","0","0","34","-484","-630","-101","271","-1000","289"
"375915",2025-10-02 19:13:34,2025-10-02,19:13:34,GPS,"8","4170","100","0","0.9","20.461652999999998","24.176815000000001","693","0","0","36","-466","-601","-149","279","-977","349"
"375915",2025-10-02 20:13:37,2025-10-02,20:13:37,GPS,"6","4159","100","0","1.1","20.461693000000000","24.176762000000000","685","0","0","33","-435","-530","-238","267","-946","428"
"375915",2025-10-02 21:14:05,2025-10-02,21:14:05,GPS,"11","4159","100","0","0.8","20.461666000000001","24.176756000000001","688","0","0","33","-482","-266","-362","-320","-922","382"
"375915",2025-10-02 22:13:33,2025-10-02,22:13:33,GPS,"9","4159","100","0","0.9","20.461670000000002","24.176732999999999","698","0","0","32","-399","-52","-330","-303","-895","468"
"375915",2025-10-02 23:13:35,2025-10-02,23:13:35,GPS,"6","4159","100","0","1.2","20.461673999999999","24.176715999999999","675","0","0","32","-439","-310","-353","335","-921","423"
"375915",2025-10-03 00:14:04,2025-10-03,00:14:04,GPS,"11","4159","100","0","0.7","20.461645000000001","24.176758000000000","693","0","0","32","-507","-658","130","365","-911","423"
"375915",2025-10-03 01:13:33,2025-10-03,01:13:33,GPS,"8","4156","100","0","1.4","20.461559000000001","24.176741000000000","705","0","0","31","-725","-444","336","377","-897","448"
"375915",2025-10-03 02:13:34,2025-10-03,02:13:34,GPS,"7","4159","100","0","1.4","20.461639000000002","24.176527000000000","625","0","0","31","-542","-401","-329","-377","-864","462"
"375915",2025-10-03 03:13:34,2025-10-03,03:13:34,GPS,"6","4156","100","0","1.7","20.461818999999998","24.176313000000000","649","0","0","31","-537","-402","-329","-390","-842","482"
"375915",2025-10-03 04:14:04,2025-10-03,04:14:04,GPS,"11","4159","100","0","0.7","20.461611000000001","24.176731000000000","688","0","0","30","-197","-119","-243","17","-419","952"
"375915",2025-10-03 05:13:36,2025-10-03,05:13:36,GPS,"9","4159","100","0","1.1","20.461539999999999","24.176807000000000","673","0","0","31","-545","-25","-306","336","-868","530"
"375915",2025-10-03 06:13:34,2025-10-03,06:13:34,GPS,"5","4156","100","0","1.5","20.461496000000000","24.176833999999999","656","0","0","32","-505","129","-140","-48","-861","607"
"375915",2025-10-03 07:14:05,2025-10-03,07:14:05,GPS,"12","4153","100","5","0.7","20.448298000000001","24.147017000000002","950","54","219","39","-881","-380","51","193","-371","1132"
"375915",2025-10-03 08:13:32,2025-10-03,08:13:32,GPS,"12","4173","100","13","0.7","20.193307999999998","23.947144000000002","894","37","192","37","-889","-157","-8","117","-162","719"
"375915",2025-10-03 09:13:32,2025-10-03,09:13:32,GPS,"7","4187","100","14","1.0","19.902466000000000","23.742231000000000","1073","46","201","40","-869","-344","1","163","-219","846"
"375915",2025-10-03 10:14:04,2025-10-03,10:14:04,GPS,"11","4187","100","17","0.7","19.596672000000002","23.518591000000001","1590","74","222","37","-846","-414","23","206","-222","1010"
"375915",2025-10-03 11:13:32,2025-10-03,11:13:32,GPS,"10","4187","100","14","0.8","19.226170000000000","23.229475000000001","1596","51","232","38","-824","-469","84","269","-416","1029"
"375915",2025-10-03 12:13:33,2025-10-03,12:13:33,GPS,"8","4187","100","15","1.0","18.754114000000001","22.941395000000000","1776","41","184","34","-873","-109","-16","165","-257","898"
"375915",2025-10-03 13:13:35,2025-10-03,13:13:35,GPS,"8","4187","100","3","1.9","18.321943000000001","22.630634000000001","1366","0","184","37","-93","-303","-124","208","-229","1028"
"375915",2025-10-03 14:14:05,2025-10-03,14:14:05,GPS,"12","4187","100","0","0.7","17.985188999999998","22.395519000000000","532","0","0","37","-237","-102","-229","-1","-616","852"
"375915",2025-10-03 15:13:34,2025-10-03,15:13:34,GPS,"12","4184","100","3","0.7","17.858376000000000","22.256167999999999","1101","41","161","37","-769","28","-31","176","-251","824"
"375915",2025-10-03 16:13:34,2025-10-03,16:13:34,GPS,"7","4181","100","0","1.4","17.748194000000002","22.132349000000001","615","0","38","36","-579","135","-3","43","-720","772"
"375915",2025-10-03 17:13:43,2025-10-03,17:13:43,GPS,"6","4175","100","0","1.6","17.748297000000001","22.132961000000002","662","0","0","34","-679","114","130","33","-907","544"
"375915",2025-10-03 18:14:05,2025-10-03,18:14:05,GPS,"10","4175","100","0","0.8","17.748203000000000","22.132878999999999","626","0","0","33","-672","112","138","41","-937","505"
"375915",2025-10-03 19:13:34,2025-10-03,19:13:34,GPS,"7","4173","100","0","1.0","17.748186000000000","22.132988000000001","635","0","0","36","-577","116","212","-193","-967","391"
"375915",2025-10-03 20:13:35,2025-10-03,20:13:35,GPS,"6","4159","100","0","1.0","17.748477999999999","22.132791999999998","620","0","184","34","-579","117","203","-208","-913","482"
"375915",2025-10-03 21:13:37,2025-10-03,21:13:37,GPS,"5","4159","100","0","1.9","17.748000999999999","22.132764999999999","698","0","0","34","-614","118","207","-245","-840","581"
"375915",2025-10-03 22:14:04,2025-10-03,22:14:04,GPS,"7","4159","100","0","1.3","17.748242999999999","22.132864000000001","644","0","0","33","-788","-6","186","253","-857","571"
"375915",2025-10-03 23:13:36,2025-10-03,23:13:36,GPS,"7","4159","100","0","1.4","17.748415000000001","22.132984000000000","573","0","0","33","-654","46","291","-358","-805","555"
"375915",2025-10-04 00:13:35,2025-10-04,00:13:35,GPS,"7","4156","100","0","1.4","17.748446999999999","22.132695999999999","602","0","0","33","-728","60","-47","396","-773","617"
"375915",2025-10-04 01:13:34,2025-10-04,01:13:34,GPS,"6","4156","100","0","1.6","17.748600000000000","22.132491999999999","606","0","0","33","-531","33","-246","327","-831","577"
"375915",2025-10-04 02:14:04,2025-10-04,02:14:04,GPS,"8","4156","100","0","0.9","17.748301000000001","22.132899999999999","629","0","0","33","-384","104","-98","-263","-832","580"
"375915",2025-10-04 03:13:33,2025-10-04,03:13:33,GPS,"9","4156","100","0","1.0","17.748239999999999","22.132952000000000","623","0","228","33","-408","147","43","-364","-797","557"
"375915",2025-10-04 04:13:35,2025-10-04,04:13:35,GPS,"8","4156","100","0","1.0","17.747751000000001","22.132895999999999","634","0","0","31","-687","106","-2","169","-653","794"
"375915",2025-10-04 05:13:36,2025-10-04,05:13:36,GPS,"6","4156","100","0","1.6","17.748425999999998","22.132308999999999","581","0","0","33","-689","116","71","54","-727","770"
"375915",2025-10-04 06:14:04,2025-10-04,06:14:04,GPS,"10","4156","100","0","0.9","17.742084999999999","22.123968000000001","624","0","0","34","-484","89","-150","73","-903","576"
"375915",2025-10-04 07:13:36,2025-10-04,07:13:36,GPS,"9","4156","100","8","1.5","17.731667999999999","21.992632000000000","867","77","287","42","-385","-631","-44","164","-281","1043"
"375915",2025-10-04 08:13:36,2025-10-04,08:13:36,GPS,"5","4167","100","10","1.4","17.729671000000000","21.684930999999999","1061","0","231","40","-485","114","-80","147","-290","1044"
"375915",2025-10-04 09:13:35,2025-10-04,09:13:35,GPS,"5","4187","100","11","1.3","17.598112000000000","21.521121999999998","731","29","313","43","-74","-426","-23","230","-259","1311"
"375915",2025-10-04 10:14:04,2025-10-04,10:14:04,GPS,"10","4187","100","20","0.8","17.400607999999998","21.342737000000000","1717","63","202","41","-879","-220","28","120","-140","786"
"375915",2025-10-04 11:13:34,2025-10-04,11:13:34,GPS,"11","4187","100","2","0.8","17.136545000000002","21.234095000000000","504","0","0","44","-295","30","-104","46","-504","921"
"375915",2025-10-04 12:13:33,2025-10-04,12:13:33,GPS,"10","4187","100","17","0.9","16.861999999999998","21.019835000000000","2256","79","195","37","-883","-207","49","221","-235","1020"
"375915",2025-10-04 13:13:35,2025-10-04,13:13:35,GPS,"9","4187","100","11","1.1","16.578360000000000","20.674735999999999","909","70","213","41","-854","-340","101","213","-358","1149"
"375915",2025-10-04 14:14:08,2025-10-04,14:14:08,GPS,"12","4187","100","11","0.8","16.223023999999999","20.364775000000002","812","0","0","39","-331","64","-99","234","-142","982"
"375915",2025-10-04 15:13:34,2025-10-04,15:13:34,GPS,"12","4187","100","5","0.8","16.028853999999999","20.151292999999999","1140","69","195","37","-863","-162","139","187","-370","1067"
"375915",2025-10-04 16:14:05,2025-10-04,16:14:05,GPS,"12","4181","100","0","0.6","15.953037999999999","20.036901000000000","410","0","0","38","-292","-94","-232","17","-816","685"
"375915",2025-10-04 17:13:35,2025-10-04,17:13:35,GPS,"12","4175","100","0","0.6","15.953009000000000","20.036874999999998","399","0","0","36","-348","-184","-295","18","-929","508"
"375915",2025-10-04 18:13:35,2025-10-04,18:13:35,GPS,"7","4175","100","0","1.0","15.952921999999999","20.036892000000002","403","0","0","34","-394","-44","-277","-14","-958","456"
"375915",2025-10-04 19:13:37,2025-10-04,19:13:37,GPS,"6","4173","100","0","1.5","15.952899000000000","20.037061999999999","418","0","0","38","-389","-171","-295","44","-974","431"
"375915",2025-10-04 20:14:04,2025-10-04,20:14:04,GPS,"7","4153","100","0","1.0","15.953003000000001","20.036884000000001","412","0","0","34","-376","-190","-326","47","-963","450"
"375915",2025-10-04 21:13:35,2025-10-04,21:13:35,GPS,"7","4156","100","0","1.1","15.953082999999999","20.036856000000000","405","0","0","33","-316","28","-185","66","-689","805"
"375915",2025-10-04 22:14:05,2025-10-04,22:14:05,GPS,"10","4156","100","0","0.8","15.953048000000001","20.036928000000000","413","0","29","34","-358","-41","-268","41","-893","564"
"375915",2025-10-04 23:13:36,2025-10-04,23:13:36,GPS,"9","4156","100","0","1.0","15.953004000000000","20.037008000000000","401","0","17","33","-326","-98","-285","236","-792","654"
"375915",2025-10-05 00:13:37,2025-10-05,00:13:37,GPS,"7","4153","100","0","1.4","15.953207000000001","20.036694000000001","388","0","0","34","-285","-40","-223","-189","-807","653"
"375915",2025-10-05 01:13:35,2025-10-05,01:13:35,GPS,"6","4153","100","0","1.6","15.953245000000001","20.036677999999998","389","0","0","33","-315","-64","-258","161","-765","712"
"375915",2025-10-05 02:14:04,2025-10-05,02:14:04,GPS,"9","4153","100","0","0.9","15.953044999999999","20.036911000000000","409","0","0","33","-279","-27","-203","121","-619","845"
"375915",2025-10-05 03:13:36,2025-10-05,03:13:36,GPS,"12","4153","100","0","0.7","15.953022000000001","20.036978000000001","407","0","0","33","-414","-240","-323","173","-992","363"
"375915",2025-10-05 04:13:35,2025-10-05,04:13:35,GPS,"9","4153","100","0","0.8","15.953044999999999","20.036899999999999","410","0","0","32","-345","-239","-322","61","-937","494"
"375915",2025-10-05 05:13:39,2025-10-05,05:13:39,GPS,"7","4153","100","0","1.1","15.953047000000000","20.036847999999999","410","0","101","33","-328","-96","-275","119","-845","646"
"375915",2025-10-05 06:14:04,2025-10-05,06:14:04,GPS,"11","4153","100","0","0.8","15.953048000000001","20.036898000000001","406","0","0","34","-355","-38","-246","93","-855","661"
"375915",2025-10-05 07:13:36,2025-10-05,07:13:36,GPS,"11","4159","100","0","0.8","15.939864999999999","19.896370000000001","414","0","0","39","-400","72","-88","-18","-822","700"
"375915",2025-10-05 08:13:36,2025-10-05,08:13:36,GPS,"6","4162","100","9","1.1","15.860436999999999","19.633420999999998","628","37","221","38","-868","-155","50","165","-245","971"
"375915",2025-10-05 09:13:35,2025-10-05,09:13:35,GPS,"5","4187","100","14","1.2","15.699737000000001","19.469111999999999","571","0","0","41","-569","109","-21","228","-274","1078"
"375915",2025-10-05 10:14:04,2025-10-05,10:14:04,GPS,"12","4187","100","16","0.7","15.547579000000001","19.350840000000002","936","42","339","42","-205","-245","-196","166","-297","1100"
"375915",2025-10-05 11:13:35,2025-10-05,11:13:35,GPS,"10","4187","100","16","0.9","15.347735000000000","19.281389000000001","718","29","163","43","-719","33","38","212","-299","1028"
"375915",2025-10-05 12:13:37,2025-10-05,12:13:37,GPS,"9","4187","100","7","1.0","15.282729000000000","19.124442999999999","786","3","315","43","-566","111","48","89","-411","997"
"375915",2025-10-05 13:13:37,2025-10-05,13:13:37,GPS,"9","4187","100","11","1.2","15.160926000000000","18.956181999999998","620","0","355","43","-476","113","6","141","-270","1039"
"375915",2025-10-05 14:14:04,2025-10-05,14:14:04,GPS,"9","4187","100","4","0.9","15.078556000000001","18.796589000000001","676","66","295","40","-353","-650","55","181","-352","989"
"375915",2025-10-05 15:13:37,2025-10-05,15:13:37,GPS,"9","4187","100","0","1.0","14.961024000000000","18.566466999999999","797","38","333","38","-86","-340","-50","179","-289","1018"
"375915",2025-10-05 16:13:36,2025-10-05,16:13:36,GPS,"7","4184","100","0","1.2","14.947894000000000","18.364229000000002","317","0","292","37","-423","53","-140","203","-778","694"
"375915",2025-10-05 17:14:05,2025-10-05,17:14:05,GPS,"12","4175","100","0","0.7","14.947870999999999","18.364273000000001","317","0","0","36","-362","-392","-273","-5","-961","458"
"375915",2025-10-05 18:13:37,2025-10-05,18:13:37,GPS,"11","4175","100","0","0.8","14.947882000000000","18.364218000000001","309","0","0","34","-402","-388","-292","-8","-999","370"
"375915",2025-10-05 19:13:36,2025-10-05,19:13:36,GPS,"6","4173","100","0","1.4","14.947888000000001","18.364315000000001","325","0","0","36","-367","-400","-286","4","-971","436"
"375915",2025-10-05 20:14:04,2025-10-05,20:14:04,GPS,"10","4162","100","0","0.8","14.947863000000000","18.364252000000000","316","0","0","34","-343","-479","-232","-25","-874","594"
"375915",2025-10-05 21:13:36,2025-10-05,21:13:36,GPS,"11","4162","100","0","0.8","14.947851999999999","18.364211999999998","322","0","241","34","-352","-519","-193","70","-939","492"
"375915",2025-10-05 22:13:36,2025-10-05,22:13:36,GPS,"6","4162","100","0","1.4","14.947829000000000","18.364325000000001","323","0","0","33","-680","-481","296","-78","-940","482"
"375915",2025-10-05 23:13:42,2025-10-05,23:13:42,GPS,"5","4162","100","0","1.8","14.947657000000000","18.364542000000000","411","0","0","33","-704","-494","246","-34","-822","647"
"375915",2025-10-06 00:14:04,2025-10-06,00:14:04,GPS,"8","4159","100","0","1.0","14.947889000000000","18.364280999999998","319","0","0","33","-689","-524","222","-223","-907","488"
"375915",2025-10-06 01:13:37,2025-10-06,01:13:37,GPS,"10","4159","100","0","0.9","14.947944000000000","18.364277000000001","314","0","290","33","-562","-535","324","239","-964","398"
"375915",2025-10-06 02:13:36,2025-10-06,02:13:36,GPS,"5","4159","100","0","1.8","14.948076000000000","18.364091999999999","306","0","0","32","-649","-558","200","-63","-901","543"
"375915",2025-10-06 03:14:05,2025-10-06,03:14:05,GPS,"12","4159","100","0","0.9","14.947920999999999","18.364258000000000","310","0","278","33","-624","-582","197","-16","-924","517"
"375915",2025-10-06 04:13:37,2025-10-06,04:13:37,GPS,"9","4159","100","0","1.2","14.947896999999999","18.364422000000001","324","0","0","32","-683","-462","282","48","-888","576"
"375915",2025-10-06 05:14:05,2025-10-06,05:14:05,GPS,"10","4159","100","0","0.9","14.947910000000000","18.364263999999999","311","0","0","32","-656","-563","167","6","-776","709"
"375915",2025-10-06 06:13:37,2025-10-06,06:13:37,GPS,"9","4156","100","0","1.1","14.947927000000000","18.364163999999999","311","0","0","35","-521","134","114","-60","-865","603"
"375915",2025-10-06 07:14:05,2025-10-06,07:14:05,GPS,"12","4156","100","5","0.7","14.927049999999999","18.359634000000000","545","30","55","40","-194","-27","-89","207","-269","912"
"375915",2025-10-06 08:13:36,2025-10-06,08:13:36,GPS,"10","4170","100","8","0.7","14.858131000000000","18.319876000000001","457","38","234","39","-698","-557","164","179","-292","1017"
"375915",2025-10-06 09:13:38,2025-10-06,09:13:38,GPS,"6","4187","100","9","1.2","14.608575999999999","18.335170999999999","571","51","195","39","-855","-183","125","277","-231","741"
"375915",2025-10-06 10:14:04,2025-10-06,10:14:04,GPS,"8","4187","100","15","1.0","14.477551000000000","18.183001999999998","588","40","248","43","-775","-484","87","215","-300","986"
"375915",2025-10-06 11:13:37,2025-10-06,11:13:37,GPS,"8","4187","100","13","1.0","14.422390999999999","18.052523000000001","450","43","237","44","-582","-610","257","259","-291","1045"
"375915",2025-10-06 12:13:38,2025-10-06,12:13:38,GPS,"7","4187","100","12","1.1","14.358378999999999","17.969857999999999","625","0","28","45","-386","73","-27","236","-163","916"
"375915",2025-10-06 13:13:39,2025-10-06,13:13:39,GPS,"7","4187","100","8","1.5","14.329411000000000","17.821199000000000","602","44","28","42","-147","-57","-1","111","-139","801"
"375915",2025-10-06 14:14:04,2025-10-06,14:14:04,GPS,"7","4187","100","1","1.2","14.310273000000000","17.649377999999999","319","54","238","40","-743","-509","50","298","-303","1381"
"375915",2025-10-06 15:13:37,2025-10-06,15:13:37,GPS,"7","4187","100","4","1.3","14.222754000000000","17.456657000000000","595","0","0","38","-323","66","-61","249","-243","988"
"375915",2025-10-06 16:13:37,2025-10-06,16:13:37,GPS,"5","4184","100","0","1.2","14.180465000000000","17.295788000000002","813","57","248","35","-566","-619","101","138","-302","975"
"375915",2025-10-06 17:14:05,2025-10-06,17:14:05,GPS,"6","4175","100","0","1.0","14.173577000000000","17.289622999999999","307","0","0","36","-759","-138","339","170","-812","659"
"375915",2025-10-06 18:14:05,2025-10-06,18:14:05,GPS,"8","4175","100","0","0.9","14.170899000000000","17.288720999999999","298","0","0","35","-362","76","-108","27","-793","697"
"375915",2025-10-06 19:13:37,2025-10-06,19:13:37,GPS,"9","4173","100","0","0.8","14.170831000000000","17.288719000000000","297","0","341","37","-402","78","-88","18","-867","609"
